Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-12-01 00:00:00-05:00,17.364091687324954,17.897461551797633,15.358507389138188,16.375770568847656,21703718400,0.108929,0.0
2014-03-01 00:00:00-05:00,16.37899244841923,20.157532385550606,16.000669185458634,19.807998657226562,17172428000,0.1175,0.0
2014-06-01 00:00:00-04:00,19.936712938386425,22.651923937003822,19.576319293805582,22.56386947631836,12716391200,0.1175,7.0
2014-09-01 00:00:00-04:00,22.785524557332433,26.47551552860516,21.043336752336746,26.294221878051758,14828433600,0.1175,0.0
2014-12-01 00:00:00-05:00,26.371358343706678,29.65418490089321,23.223930710966926,28.51329803466797,14061572800,0.1175,0.0
2015-03-01 00:00:00-05:00,28.808473738233527,29.987557936755685,27.11005479037917,29.038049697875977,12355718800,0.13,0.0
2015-06-01 00:00:00-04:00,29.169498875483857,29.77178644015121,20.598663814011115,25.246797561645508,14174825600,0.13,0.0
2015-09-01 00:00:00-04:00,24.76799379240203,27.84178793766165,24.129399151841906,26.60057830810547,12278800000,0.13,0.0
2015-12-01 00:00:00-05:00,26.846647028544616,27.097592667176848,20.887256442790267,21.85938835144043,12018503200,0.13,0.0
2016-03-01 00:00:00-05:00,22.21083467074658,25.563498782201606,20.35026496725542,22.7135066986084,10076419200,0.1425,0.0
2016-06-01 00:00:00-04:00,22.64445480454031,25.208022760473316,20.924739293661872,24.2635498046875,8381623200,0.1425,0.0
2016-09-01 00:00:00-04:00,24.397311616711157,27.282051931438094,23.56751785061232,25.404096603393555,9505939600,0.1425,0.0
2016-12-01 00:00:00-05:00,25.479602714569467,31.73811348343817,24.990186873376338,31.624996185302734,6987449200,0.1425,0.0
2017-03-01 00:00:00-05:00,31.964176286921266,36.312916400145134,31.769457372253406,35.41117858886719,6355657200,0.1575,0.0
2017-06-01 00:00:00-04:00,35.645636910469364,38.28700402762035,33.09270431860968,38.16598892211914,7069036000,0.1575,0.0
2017-09-01 00:00:00-04:00,38.490051911608305,41.16193467668545,34.8372340884434,40.13662338256836,7141315200,0.1575,0.0
2017-12-01 00:00:00-05:00,39.85470420126187,42.35690854658368,35.232545370092424,41.77063751220703,8475030000,0.1575,0.0
2018-03-01 00:00:00-05:00,42.03057038891047,44.815502299735755,37.81433281437488,43.99155807495117,8003433200,0.1825,0.0
2018-06-01 00:00:00-04:00,44.410439190343254,54.06785841609871,42.695346830130994,53.774925231933594,6486539200,0.1825,0.0
2018-09-01 00:00:00-04:00,54.147460804856415,55.34699679313973,40.36227061592276,42.334632873535156,9720187600,0.1825,0.0
2018-12-01 00:00:00-05:00,43.91611065246897,44.030387702865134,33.807261659292685,41.22343063354492,8798202000,0.1825,0.0
2019-03-01 00:00:00-05:00,41.65224023215427,51.45824997423883,40.50983915997611,41.84104919433594,7586222800,0.1925,0.0
2019-06-01 00:00:00-04:00,42.127174396100536,53.10758579853476,40.84848471008759,50.077598571777344,6680608000,0.1925,0.0
2019-09-01 00:00:00-04:00,49.672103839739115,64.48735310453695,49.140325857195705,64.306884765625,6396805200,0.1925,0.0
2019-12-01 00:00:00-05:00,64.46430242044671,79.07592625717965,61.81598120742832,65.93318176269531,8342444400,0.1925,0.0
2020-03-01 00:00:00-05:00,68.26899916418535,78.41696088291711,51.4194134077277,76.89331817626953,12351307600,0.205,0.0
2020-06-01 00:00:00-04:00,76.98589218587131,126.95706531989478,76.85505649863669,125.05754852294922,10333719900,0.205,4.0
2020-09-01 00:00:00-04:00,128.88469896775146,133.95232712215739,100.09048521185741,115.57490539550781,8902988900,0.205,0.0
2020-12-01 00:00:00-05:00,117.65324377682873,141.0652706997199,115.10591862685847,117.89630889892578,6396307200,0.205,0.0
2021-03-01 00:00:00-05:00,120.5215965559538,133.4941100820293,113.17830000344706,121.35916137695312,6252210600,0.22,0.0
2021-06-01 00:00:00-04:00,121.99939015203286,149.7096801284904,120.0974124914738,148.09056091308594,4987167900,0.22,0.0
2021-09-01 00:00:00-04:00,149.28352674139185,161.85486899892916,135.06139915615702,161.4641571044922,5053943300,0.22,0.0
2021-12-01 00:00:00-05:00,163.80197771190373,178.9224681571656,148.66193723048534,161.49380493164062,6180729000,0.22,0.0
2022-03-01 00:00:00-05:00,161.3197255163736,175.92371909735397,129.88833816378752,145.7852325439453,6269636000,0.23,0.0
2022-06-01 00:00:00-04:00,147.02740665780354,172.77436851180173,126.56715370583781,154.20713806152344,4706464800,0.23,0.0
2022-09-01 00:00:00-04:00,153.89311017093556,161.37947861220627,132.01363982898454,145.43409729003906,5677710200,0.23,0.0
2022-12-01 00:00:00-05:00,145.83330147046817,154.8562489563097,122.17880005577928,145.04612731933594,4426582600,0.23,0.0
2023-03-01 00:00:00-05:00,144.67524067202532,176.71800704198733,141.78823122015152,174.64881896972656,3765407700,0.24,0.0
2023-06-01 00:00:00-04:00,175.32866192489064,195.58469612359784,169.66526955270038,185.36294555664062,3616155100,0.24,0.0
2023-09-01 00:00:00-04:00,187.20764314952288,190.60619649932244,163.67454218535494,187.66209411621094,3610291500,0.24,0.0
2023-12-01 00:00:00-05:00,188.27743963649135,197.4672475140001,177.31692707489142,178.80075073242188,3412225500,0.24,0.0
2024-03-01 00:00:00-05:00,177.85462854725705,191.1776258768744,162.53070053851937,190.43470764160156,4015807200,0.25,0.0
2024-06-01 00:00:00-04:00,191.29973724631054,235.26198696499125,190.55595908418306,227.1002655029297,3993718900,0.25,0.0
2024-09-01 00:00:00-04:00,226.9033607187878,236.0966394139658,212.37876115231714,235.62010192871094,3054422000,0.25,0.0
2024-12-01 00:00:00-05:00,235.81954756410494,258.5099871719061,218.03891163869534,240.36160278320312,3040364800,0.25,0.0
2025-03-01 00:00:00-05:00,240.62703077124908,242.8562622766799,168.39613972013026,199.8839569091797,3918286300,0.26,0.0
2025-06-01 00:00:00-04:00,199.5428864915512,234.25465739723592,194.35206993533464,231.28562927246094,3398424000,0.26,0.0
2025-09-01 00:00:00-04:00,228.6276847068578,279.61889358540856,225.33663974612082,278.0930480957031,3240256800,0.26,0.0
2025-12-01 00:00:00-05:00,277.5147613311156,288.1058460012244,242.9863685556696,263.7093811035156,2953467100,0.26,0.0
2026-03-01 00:00:00-05:00,262.18389481644493,314.7285763294451,245.29844776440115,311.7911071777344,2788860600,0.27,0.0
2026-06-01 00:00:00-04:00,309.6300048828125,344.57000732421875,273.75,316.8500061035156,3502440500,0.27,0.0
2026-09-01 00:00:00-04:00,316.9800109863281,330.80999755859375,314.7300109863281,316.0150146484375,185180447,0.0,0.0
